"","year","region","offense_name","value","short_name","Type","crime_type","percent_change"
"3217",2009,"NORTHAMPTON TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",0
"3218",2009,"PERKASIE","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",0
"3219",2009,"QUAKERTOWN","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",0
"3222",2009,"UPPER SOUTHAMPTON TWP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",0
"3223",2009,"WARMINSTER TOWNSHIP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",0
"3224",2009,"DOYLESTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",0
"3225",2009,"HILLTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",0
"3227",2009,"PLUMSTEAD TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",0
"3228",2009,"WARRINGTON TOWNSHIP","yearly_act_num_oth_wpn_rob",2,"other weapon robbery","Total Offenses","violent",0
"3230",2009,"RICHLAND TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",0
"3231",2010,"SP: BUCKS COUNTY","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3232",2010,"BENSALEM TOWNSHIP","yearly_act_num_oth_wpn_rob",2,"other weapon robbery","Total Offenses","violent",-71.4285714285714
"3233",2010,"BRISTOL","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3234",2010,"BRISTOL TOWNSHIP","yearly_act_num_oth_wpn_rob",5,"other weapon robbery","Total Offenses","violent",66.6666666666667
"3236",2010,"FALLS TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3237",2010,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3238",2010,"LOWER SOUTHAMPTON TWP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3239",2010,"MIDDLETOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",3,"other weapon robbery","Total Offenses","violent",200
"3240",2010,"MORRISVILLE","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",NA
"3241",2010,"NEWTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3242",2010,"NORTHAMPTON TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3243",2010,"PERKASIE","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3244",2010,"QUAKERTOWN","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3247",2010,"UPPER SOUTHAMPTON TWP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3248",2010,"WARMINSTER TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3250",2010,"DOYLESTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3251",2010,"HILLTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",2,"other weapon robbery","Total Offenses","violent",NA
"3254",2010,"PLUMSTEAD TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3255",2010,"WARRINGTON TOWNSHIP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",-50
"3257",2010,"RICHLAND TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3258",2011,"SP: BUCKS COUNTY","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",-66.6666666666667
"3259",2011,"BENSALEM TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3260",2011,"BRISTOL","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3261",2011,"BRISTOL TOWNSHIP","yearly_act_num_oth_wpn_rob",2,"other weapon robbery","Total Offenses","violent",-33.3333333333333
"3263",2011,"FALLS TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3264",2011,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3265",2011,"LOWER SOUTHAMPTON TWP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",NA
"3266",2011,"MIDDLETOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",2,"other weapon robbery","Total Offenses","violent",100
"3267",2011,"MORRISVILLE","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3269",2011,"NEWTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3270",2011,"NORTHAMPTON TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3271",2011,"PERKASIE","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3272",2011,"QUAKERTOWN","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3274",2011,"UPPER SOUTHAMPTON TWP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3275",2011,"WARMINSTER TOWNSHIP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",0
"3276",2011,"DOYLESTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3277",2011,"HILLTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3280",2011,"PLUMSTEAD TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3281",2011,"WARRINGTON TOWNSHIP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",-50
"3283",2011,"RICHLAND TOWNSHIP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",NA
"3284",2012,"SP: BUCKS COUNTY","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",-66.6666666666667
"3285",2012,"BENSALEM TOWNSHIP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",-85.7142857142857
"3286",2012,"BRISTOL","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",-50
"3287",2012,"BRISTOL TOWNSHIP","yearly_act_num_oth_wpn_rob",6,"other weapon robbery","Total Offenses","violent",100
"3289",2012,"FALLS TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3290",2012,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3291",2012,"LOWER SOUTHAMPTON TWP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3292",2012,"MIDDLETOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",0
"3293",2012,"MORRISVILLE","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3294",2012,"NEWTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3295",2012,"NORTHAMPTON TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3296",2012,"PERKASIE","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3297",2012,"QUAKERTOWN","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3299",2012,"UPPER SOUTHAMPTON TWP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3300",2012,"WARMINSTER TOWNSHIP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",0
"3302",2012,"DOYLESTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3303",2012,"HILLTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",NA
"3305",2012,"PLUMSTEAD TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3306",2012,"WARRINGTON TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3308",2012,"RICHLAND TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3309",2013,"SP: BUCKS COUNTY","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",-66.6666666666667
"3310",2013,"BENSALEM TOWNSHIP","yearly_act_num_oth_wpn_rob",3,"other weapon robbery","Total Offenses","violent",-57.1428571428571
"3311",2013,"BRISTOL","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3312",2013,"BRISTOL TOWNSHIP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",-66.6666666666667
"3314",2013,"FALLS TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3315",2013,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3316",2013,"LOWER SOUTHAMPTON TWP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3317",2013,"MIDDLETOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3318",2013,"MORRISVILLE","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",NA
"3320",2013,"NEWTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",NA
"3321",2013,"NORTHAMPTON TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3322",2013,"PERKASIE","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3323",2013,"QUAKERTOWN","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3326",2013,"UPPER SOUTHAMPTON TWP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3327",2013,"WARMINSTER TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3328",2013,"DOYLESTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3329",2013,"HILLTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3331",2013,"PLUMSTEAD TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3332",2013,"WARRINGTON TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3334",2013,"RICHLAND TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3335",2014,"SP: BUCKS COUNTY","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3336",2014,"BENSALEM TOWNSHIP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",-85.7142857142857
"3337",2014,"BRISTOL","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3338",2014,"BRISTOL TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3339",2014,"FALLS TOWNSHIP","yearly_act_num_oth_wpn_rob",2,"other weapon robbery","Total Offenses","violent",100
"3340",2014,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3341",2014,"LOWER SOUTHAMPTON TWP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3342",2014,"MIDDLETOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3343",2014,"MORRISVILLE","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3344",2014,"NEWTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",1,"other weapon robbery","Total Offenses","violent",NA
"3345",2014,"NORTHAMPTON TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3346",2014,"PERKASIE","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3347",2014,"QUAKERTOWN","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3349",2014,"UPPER SOUTHAMPTON TWP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3350",2014,"WARMINSTER TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3352",2014,"DOYLESTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3353",2014,"HILLTOWN TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3354",2014,"PLUMSTEAD TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3355",2014,"WARRINGTON TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",-100
"3356",2014,"RICHLAND TOWNSHIP","yearly_act_num_oth_wpn_rob",0,"other weapon robbery","Total Offenses","violent",NA
"3578",2009,"SP: BUCKS COUNTY","yearly_act_num_str_arm_rob",6,"Strong Arm robbery","Total Offenses","violent",0
"3579",2009,"BENSALEM TOWNSHIP","yearly_act_num_str_arm_rob",18,"Strong Arm robbery","Total Offenses","violent",0
"3580",2009,"BRISTOL","yearly_act_num_str_arm_rob",2,"Strong Arm robbery","Total Offenses","violent",0
"3581",2009,"BRISTOL TOWNSHIP","yearly_act_num_str_arm_rob",20,"Strong Arm robbery","Total Offenses","violent",0
"3583",2009,"FALLS TOWNSHIP","yearly_act_num_str_arm_rob",9,"Strong Arm robbery","Total Offenses","violent",0
"3584",2009,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_str_arm_rob",2,"Strong Arm robbery","Total Offenses","violent",0
"3585",2009,"LOWER SOUTHAMPTON TWP","yearly_act_num_str_arm_rob",3,"Strong Arm robbery","Total Offenses","violent",0
"3586",2009,"MIDDLETOWN TOWNSHIP","yearly_act_num_str_arm_rob",7,"Strong Arm robbery","Total Offenses","violent",0
"3587",2009,"MORRISVILLE","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",0
"3589",2009,"NEWTOWN TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",0
"3590",2009,"NORTHAMPTON TOWNSHIP","yearly_act_num_str_arm_rob",2,"Strong Arm robbery","Total Offenses","violent",0
"3591",2009,"PERKASIE","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",0
"3592",2009,"QUAKERTOWN","yearly_act_num_str_arm_rob",3,"Strong Arm robbery","Total Offenses","violent",0
"3595",2009,"UPPER SOUTHAMPTON TWP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",0
"3596",2009,"WARMINSTER TOWNSHIP","yearly_act_num_str_arm_rob",8,"Strong Arm robbery","Total Offenses","violent",0
"3597",2009,"DOYLESTOWN TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",0
"3598",2009,"HILLTOWN TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",0
"3600",2009,"PLUMSTEAD TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",0
"3601",2009,"WARRINGTON TOWNSHIP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",0
"3603",2009,"RICHLAND TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",0
"3604",2010,"SP: BUCKS COUNTY","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",-83.3333333333333
"3605",2010,"BENSALEM TOWNSHIP","yearly_act_num_str_arm_rob",21,"Strong Arm robbery","Total Offenses","violent",16.6666666666667
"3606",2010,"BRISTOL","yearly_act_num_str_arm_rob",4,"Strong Arm robbery","Total Offenses","violent",100
"3607",2010,"BRISTOL TOWNSHIP","yearly_act_num_str_arm_rob",28,"Strong Arm robbery","Total Offenses","violent",40
"3609",2010,"FALLS TOWNSHIP","yearly_act_num_str_arm_rob",13,"Strong Arm robbery","Total Offenses","violent",44.4444444444444
"3610",2010,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3611",2010,"LOWER SOUTHAMPTON TWP","yearly_act_num_str_arm_rob",2,"Strong Arm robbery","Total Offenses","violent",-33.3333333333333
"3612",2010,"MIDDLETOWN TOWNSHIP","yearly_act_num_str_arm_rob",9,"Strong Arm robbery","Total Offenses","violent",28.5714285714286
"3613",2010,"MORRISVILLE","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3614",2010,"NEWTOWN TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3615",2010,"NORTHAMPTON TOWNSHIP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",-50
"3616",2010,"PERKASIE","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3617",2010,"QUAKERTOWN","yearly_act_num_str_arm_rob",5,"Strong Arm robbery","Total Offenses","violent",66.6666666666667
"3620",2010,"UPPER SOUTHAMPTON TWP","yearly_act_num_str_arm_rob",2,"Strong Arm robbery","Total Offenses","violent",100
"3621",2010,"WARMINSTER TOWNSHIP","yearly_act_num_str_arm_rob",3,"Strong Arm robbery","Total Offenses","violent",-62.5
"3623",2010,"DOYLESTOWN TOWNSHIP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",NA
"3624",2010,"HILLTOWN TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3627",2010,"PLUMSTEAD TOWNSHIP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",NA
"3628",2010,"WARRINGTON TOWNSHIP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",0
"3630",2010,"RICHLAND TOWNSHIP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",NA
"3631",2011,"SP: BUCKS COUNTY","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3632",2011,"BENSALEM TOWNSHIP","yearly_act_num_str_arm_rob",21,"Strong Arm robbery","Total Offenses","violent",16.6666666666667
"3633",2011,"BRISTOL","yearly_act_num_str_arm_rob",11,"Strong Arm robbery","Total Offenses","violent",450
"3634",2011,"BRISTOL TOWNSHIP","yearly_act_num_str_arm_rob",21,"Strong Arm robbery","Total Offenses","violent",5
"3636",2011,"FALLS TOWNSHIP","yearly_act_num_str_arm_rob",2,"Strong Arm robbery","Total Offenses","violent",-77.7777777777778
"3637",2011,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",-50
"3638",2011,"LOWER SOUTHAMPTON TWP","yearly_act_num_str_arm_rob",2,"Strong Arm robbery","Total Offenses","violent",-33.3333333333333
"3639",2011,"MIDDLETOWN TOWNSHIP","yearly_act_num_str_arm_rob",5,"Strong Arm robbery","Total Offenses","violent",-28.5714285714286
"3640",2011,"MORRISVILLE","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3642",2011,"NEWTOWN TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3643",2011,"NORTHAMPTON TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3644",2011,"PERKASIE","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3645",2011,"QUAKERTOWN","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3647",2011,"UPPER SOUTHAMPTON TWP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",0
"3648",2011,"WARMINSTER TOWNSHIP","yearly_act_num_str_arm_rob",2,"Strong Arm robbery","Total Offenses","violent",-75
"3649",2011,"DOYLESTOWN TOWNSHIP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",NA
"3650",2011,"HILLTOWN TOWNSHIP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",NA
"3653",2011,"PLUMSTEAD TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3654",2011,"WARRINGTON TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3656",2011,"RICHLAND TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3657",2012,"SP: BUCKS COUNTY","yearly_act_num_str_arm_rob",3,"Strong Arm robbery","Total Offenses","violent",-50
"3658",2012,"BENSALEM TOWNSHIP","yearly_act_num_str_arm_rob",15,"Strong Arm robbery","Total Offenses","violent",-16.6666666666667
"3659",2012,"BRISTOL","yearly_act_num_str_arm_rob",3,"Strong Arm robbery","Total Offenses","violent",50
"3660",2012,"BRISTOL TOWNSHIP","yearly_act_num_str_arm_rob",18,"Strong Arm robbery","Total Offenses","violent",-10
"3662",2012,"FALLS TOWNSHIP","yearly_act_num_str_arm_rob",3,"Strong Arm robbery","Total Offenses","violent",-66.6666666666667
"3663",2012,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3664",2012,"LOWER SOUTHAMPTON TWP","yearly_act_num_str_arm_rob",2,"Strong Arm robbery","Total Offenses","violent",-33.3333333333333
"3665",2012,"MIDDLETOWN TOWNSHIP","yearly_act_num_str_arm_rob",7,"Strong Arm robbery","Total Offenses","violent",0
"3666",2012,"MORRISVILLE","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3667",2012,"NEWTOWN TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3668",2012,"NORTHAMPTON TOWNSHIP","yearly_act_num_str_arm_rob",3,"Strong Arm robbery","Total Offenses","violent",50
"3669",2012,"PERKASIE","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3670",2012,"QUAKERTOWN","yearly_act_num_str_arm_rob",4,"Strong Arm robbery","Total Offenses","violent",33.3333333333333
"3672",2012,"UPPER SOUTHAMPTON TWP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3673",2012,"WARMINSTER TOWNSHIP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",-87.5
"3675",2012,"DOYLESTOWN TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3676",2012,"HILLTOWN TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3678",2012,"PLUMSTEAD TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3679",2012,"WARRINGTON TOWNSHIP","yearly_act_num_str_arm_rob",2,"Strong Arm robbery","Total Offenses","violent",100
"3681",2012,"RICHLAND TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3682",2013,"SP: BUCKS COUNTY","yearly_act_num_str_arm_rob",5,"Strong Arm robbery","Total Offenses","violent",-16.6666666666667
"3683",2013,"BENSALEM TOWNSHIP","yearly_act_num_str_arm_rob",22,"Strong Arm robbery","Total Offenses","violent",22.2222222222222
"3684",2013,"BRISTOL","yearly_act_num_str_arm_rob",12,"Strong Arm robbery","Total Offenses","violent",500
"3685",2013,"BRISTOL TOWNSHIP","yearly_act_num_str_arm_rob",10,"Strong Arm robbery","Total Offenses","violent",-50
"3687",2013,"FALLS TOWNSHIP","yearly_act_num_str_arm_rob",6,"Strong Arm robbery","Total Offenses","violent",-33.3333333333333
"3688",2013,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3689",2013,"LOWER SOUTHAMPTON TWP","yearly_act_num_str_arm_rob",3,"Strong Arm robbery","Total Offenses","violent",0
"3690",2013,"MIDDLETOWN TOWNSHIP","yearly_act_num_str_arm_rob",6,"Strong Arm robbery","Total Offenses","violent",-14.2857142857143
"3691",2013,"MORRISVILLE","yearly_act_num_str_arm_rob",3,"Strong Arm robbery","Total Offenses","violent",NA
"3693",2013,"NEWTOWN TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3694",2013,"NORTHAMPTON TOWNSHIP","yearly_act_num_str_arm_rob",2,"Strong Arm robbery","Total Offenses","violent",0
"3695",2013,"PERKASIE","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3696",2013,"QUAKERTOWN","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3699",2013,"UPPER SOUTHAMPTON TWP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",0
"3700",2013,"WARMINSTER TOWNSHIP","yearly_act_num_str_arm_rob",3,"Strong Arm robbery","Total Offenses","violent",-62.5
"3701",2013,"DOYLESTOWN TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3702",2013,"HILLTOWN TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3704",2013,"PLUMSTEAD TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3705",2013,"WARRINGTON TOWNSHIP","yearly_act_num_str_arm_rob",3,"Strong Arm robbery","Total Offenses","violent",200
"3707",2013,"RICHLAND TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3708",2014,"SP: BUCKS COUNTY","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3709",2014,"BENSALEM TOWNSHIP","yearly_act_num_str_arm_rob",13,"Strong Arm robbery","Total Offenses","violent",-27.7777777777778
"3710",2014,"BRISTOL","yearly_act_num_str_arm_rob",6,"Strong Arm robbery","Total Offenses","violent",200
